flow,unique,multimod,multimod2,widthave,autocorr,c,nrPacketsMode,nrPackets,Covert-tech,split,label
118.177.36.13-203.188.156.48,2,2,2,4.6764175288e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
77.43.209.87-163.18.129.60,2,2,2,0.00217215761085,0.5,0.428571428571429,0.333333333333,3,NO,train,0
89.24.153.185-202.198.0.145,15,15,1,2.47788263654e-05,0.104162196088,2.28571428571429,0.0625,16,NO,train,0
201.96.246.203-133.99.114.58,2,2,2,0.000135899091551,0.5,0.428571428571429,0.333333333333,3,NO,train,0
47.7.145.32-133.136.202.220,27,27,1,5.84364812376e-05,0.083632642028,4.0,0.0357142857143,28,NO,train,0
88.219.98.130-133.99.103.137,6,6,2,9.2117338922e-06,0.281787250347,1.0,0.142857142857,7,NO,train,0
27.58.4.175-150.187.40.235,5,5,2,0.000105749786065,0.25446286199,0.857142857142857,0.166666666667,6,NO,train,0
141.232.164.170-163.18.216.21,5,5,2,0.000379800966668,0.222051451168,1.14285714285714,375.0,8,NO,train,0
115.3.173.9-203.188.164.106,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
133.119.125.106-116.31.116.69,50,50,1,0.00752675473614,0.0332991510751,17.0,0.134453781513,119,NO,train,0
203.188.171.84-191.7.142.171,2,2,2,0.000659212011254,0.5,0.428571428571429,0.333333333333,3,NO,train,0
182.67.82.147-150.187.203.31,2,2,2,0.000418867062999,0.5,0.428571428571429,0.333333333333,3,NO,train,0
131.194.208.225-202.25.33.122,31,31,1,0.0297603445183,0.00708201849101,11.0,0.428571428571,77,NO,train,0
124.237.120.7-150.187.41.22,3,3,2,0.000124002217011,0.404833830079,0.571428571428571,0.25,4,NO,train,0
106.234.139.249-133.99.112.152,4,4,2,2.55733171823e-05,0.166666666667,0.714285714285714,0.2,5,NO,train,0
52.44.24.14-163.18.144.159,8,8,2,0.00295271065308,0.256881695035,2.42857142857143,0.411764705882,17,NO,train,0
203.188.178.79-121.216.39.186,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
221.239.223.93-133.136.34.254,3,1,2,0.132501614262,0.5,0.857142857142857,0.5,6,NO,train,0
203.188.178.79-120.151.41.193,3,3,2,0.00436818508556,0.5,0.571428571428571,0.25,4,NO,train,0
14.19.228.156-203.188.178.79,9,9,1,0.000876402382842,0.193964010588,1.57142857142857,0.181818181818,11,NO,train,0
23.164.253.20-163.18.131.252,5,5,2,7.3257493752e-06,0.30881000823,0.857142857142857,0.166666666667,6,NO,train,0
116.233.0.19-150.187.41.1,2,2,2,0.0001325900076,0.5,0.428571428571429,0.333333333333,3,NO,train,0
177.151.1.88-163.18.114.14,2,2,2,4.1186236482e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
222.95.50.105-163.18.249.40,402,402,1,0.000950087007212,0.037153734149,77.5714285714286,0.0128913443831,543,NO,train,0
87.239.246.144-163.18.153.2,2,2,2,0.000132545796194,0.5,0.428571428571429,0.333333333333,3,NO,train,0
121.17.78.97-150.187.41.22,2,2,2,0.0001325900076,0.5,0.428571428571429,0.333333333333,3,NO,train,0
202.203.227.2-82.31.116.54,2,2,2,4.90989183283e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-114.32.255.171,149,1,1,0.122520006718,0.0236991269316,270.714285714286,0.581530343008,1895,NO,train,0
203.188.178.79-59.9.40.60,6,6,3,0.0505866483316,0.144504773548,1.71428571428571,0.416666666667,12,NO,train,0
121.216.34.97-203.188.178.79,5,5,2,8.5616552483e-06,0.166666666667,0.857142857142857,0.166666666667,6,NO,train,0
203.188.179.171-148.73.95.41,3,3,2,0.000137626148277,0.166666666667,0.714285714285714,0.4,5,NO,train,0
220.125.84.122-163.18.142.81,5,5,2,4.2157068848e-06,0.131099849767,0.857142857142857,0.166666666667,6,NO,train,0
115.237.162.119-133.99.114.58,4,4,1,9.8234464816e-05,0.297931660051,0.714285714285714,0.2,5,NO,train,0
202.199.11.157-163.18.146.22,55,3,2,0.000936171588533,0.0306112093303,35.0,0.310204081633,245,NO,train,0
171.89.72.182-150.187.237.240,2,2,2,0.0147224015847,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.252.78-111.61.61.240,9,9,1,0.0368537856505,0.065964396321,1.42857142857143,0.1,10,NO,train,0
42.227.125.43-203.188.178.79,167,1,3,0.00619184192738,0.0733481930603,1165.71428571429,0.505882352941,8160,NO,train,0
163.18.131.137-54.192.246.153,38,38,2,6.29359245836e-05,0.252264247314,8.57142857142857,0.133333333333,60,NO,train,0
63.227.158.230-163.18.144.145,6,6,2,1.35438797701e-05,0.212755381522,1.14285714285714,0.25,8,NO,train,0
139.233.103.207-150.187.41.1,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.216.120.6,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
110.77.152.243-133.99.112.196,3,3,2,2.7032299363e-06,0.416664968797,0.571428571428571,0.25,4,NO,train,0
123.58.171.90-203.188.178.79,3,3,2,0.000845754984651,0.5,0.714285714285714,0.4,5,NO,train,0
140.250.198.145-133.136.95.254,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
83.139.46.177-150.187.247.184,3,3,2,4.6717023362e-06,0.400523447703,0.571428571428571,0.25,4,NO,train,0
163.18.144.249-54.203.31.86,5,5,2,0.000495629233715,0.166666666667,1.0,0.285714285714,7,NO,train,0
120.161.181.41-163.18.109.207,2,2,2,0.000303207355291,0.5,0.428571428571429,0.333333333333,3,NO,train,0
120.161.181.41-163.18.109.214,2,2,2,0.000325024401297,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-14.19.228.156,12,12,2,0.000782477424858,0.125583704695,2.0,0.142857142857,14,NO,train,0
140.247.139.104-150.187.175.189,2,2,2,0.000132369245017,0.5,0.428571428571429,0.333333333333,3,NO,train,0
133.119.82.236-104.239.110.76,36,1,2,0.00365516834458,0.0545995750719,36.5714285714286,0.66796875,256,NO,train,0
52.48.200.246-203.188.178.79,4,4,2,0.00380209626895,0.491625475403,1.0,0.285714285714,7,NO,train,0
91.28.165.11-163.18.246.220,4,4,3,0.00114027097659,0.168239191513,0.714285714285714,0.2,5,NO,train,0
113.234.102.232-203.188.178.79,205,4,2,0.00989159834332,0.0713135258404,1643.28571428571,0.370077371121,11503,NO,train,0
85.24.169.58-163.18.99.75,3,3,2,9.22348680606e-05,0.25,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-121.41.98.82,6,6,2,8.0098514971e-06,0.241408171551,1.42857142857143,0.4,10,NO,train,0
133.119.65.229-122.7.26.137,100,100,4,0.00147084357483,0.06609756814,50.0,0.04,150,NO,train,0
190.23.72.1-203.188.189.7,2,2,2,0.000133301422799,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-221.147.75.235,3,3,2,0.00166070782382,0.416666666667,1.0,0.428571428571,7,NO,train,0
120.150.71.32-203.188.178.79,2,2,2,0.000395527206752,0.5,0.428571428571429,0.333333333333,3,NO,train,0
121.40.67.60-203.188.178.79,4,4,2,7.0555241067e-06,0.215573812426,1.14285714285714,375.0,8,NO,train,0
2.231.222.229-202.203.227.2,2,2,2,1.66717628984e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
139.237.226.224-133.99.114.91,9,9,2,5.76923965271e-05,0.171221595519,1.42857142857143,0.1,10,NO,train,0
163.18.144.144-31.13.220.199,7,7,2,0.00369438026939,0.252270850537,1.14285714285714,125.0,8,NO,train,0
120.148.29.46-203.188.178.79,7,7,2,5.35252401612e-05,0.136652913193,1.14285714285714,125.0,8,NO,train,0
203.188.178.79-120.148.205.183,3,3,2,0.00342676588609,0.5,0.571428571428571,0.25,4,NO,train,0
89.111.207.169-150.187.40.235,4,4,2,5.95336396217e-05,0.29352956805,0.714285714285714,0.2,5,NO,train,0
202.198.9.44-185.161.224.14,2,2,2,0.00537168706468,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.216.67.205,3,3,2,0.00397504842786,0.5,0.571428571428571,0.25,4,NO,train,0
91.72.139.1-150.187.44.160,2,2,2,1.73061449252e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.183.77-66.152.25.7,57,57,2,0.000381652570278,0.129988645045,11.5714285714286,0.283950617284,81,NO,train,0
202.198.15.178-134.169.143.61,6,6,2,0.00181290107696,0.485700046395,1.14285714285714,0.25,8,NO,train,0
203.188.181.229-121.21.23.5,6,6,2,0.000725364779821,0.22401125343,1.14285714285714,0.25,8,NO,train,0
133.119.82.232-54.30.168.23,101,101,2,0.00286886391722,0.0410190981346,22.2857142857143,0.0641025641026,156,NO,train,0
42.221.223.130-133.136.194.23,2,2,2,0.000132237139982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
78.181.0.131-203.188.252.76,4,4,2,6.1166164133e-06,0.166666666667,0.714285714285714,0.2,5,NO,train,0
118.83.157.177-163.18.45.55,2,2,2,0.0001325900076,0.5,0.428571428571429,0.333333333333,3,NO,train,0
119.227.1.148-150.187.41.22,12,12,2,4.43368336665e-05,0.138929723531,1.85714285714286,0.0769230769231,13,NO,train,0
203.188.187.94-121.114.47.202,11,11,1,6.15836615377e-05,0.202448127081,1.71428571428571,0.0833333333333,12,NO,train,0
110.180.131.235-150.187.40.235,4,4,2,2.11193260074e-05,0.214430651024,0.714285714285714,0.2,5,NO,train,0
110.151.247.70-133.99.114.91,3,3,2,6.2717633679e-06,0.413014098881,0.571428571428571,0.25,4,NO,train,0
103.244.42.137-163.18.131.33,42,42,1,0.00983459294683,0.0394155800721,14.0,0.387755102041,98,NO,train,0
203.188.178.79-42.227.124.149,3,3,2,0.00348688458584,0.5,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-121.216.112.75,3,3,2,0.00462214933472,0.5,0.571428571428571,0.25,4,NO,train,0
133.119.164.23-204.149.231.165,2,2,2,0.00552090059425,0.5,0.428571428571429,0.333333333333,3,NO,train,0
108.236.130.191-150.187.16.74,11,11,2,2.19551435254e-05,0.1368256829,1.71428571428571,0.0833333333333,12,NO,train,0
202.25.33.122-54.207.29.1,32,32,1,0.00589238263145,0.0738130331005,10.2857142857143,375.0,72,NO,train,0
85.24.253.60-163.18.129.209,2,2,2,4.0194634995e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.40.142.166,4,4,2,0.000968572146218,0.25,0.714285714285714,0.2,5,NO,train,0
133.119.82.236-54.204.119.181,4,4,2,7.2949722742e-06,0.25,0.714285714285714,0.2,5,NO,train,0
122.185.158.227-133.99.79.30,3,3,2,0.000767079626374,0.400291331228,0.571428571428571,0.25,4,NO,train,0
79.191.184.209-203.188.178.79,6,6,2,0.00170177754176,0.201533258835,1.14285714285714,0.25,8,NO,train,0
114.32.226.202-203.188.178.79,4,4,2,0.00510603724158,0.25,0.857142857142857,0.333333333333,6,NO,train,0
122.36.32.251-163.18.24.5,444,444,1,0.00123453648655,0.0281557254064,88.1428571428571,0.0113452188006,617,NO,train,0
163.83.160.17-203.188.178.79,4,4,1,0.00022018601127,0.310213740516,0.714285714285714,0.2,5,NO,train,0
202.25.33.122-74.140.134.169,9,9,1,0.00188426621804,0.0866460815063,1.42857142857143,0.1,10,NO,train,0
42.227.79.208-203.188.178.79,6,6,2,4.57292690529e-05,0.197612656129,1.14285714285714,0.25,8,NO,train,0
173.197.53.60-150.187.223.57,2,2,2,6.0626672785e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
171.85.106.161-133.99.121.243,3,3,2,2.97853529558e-05,0.25,0.571428571428571,0.25,4,NO,train,0
202.203.227.2-61.151.201.4,21,21,1,0.00254952655402,0.080872617963,5.28571428571429,0.243243243243,37,NO,train,0
27.61.31.27-150.187.41.1,9,9,2,3.35917733552e-05,0.114522885943,1.42857142857143,0.1,10,NO,train,0
203.188.179.171-52.93.139.108,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
182.67.82.147-150.187.203.135,2,2,2,0.000507021483146,0.5,0.428571428571429,0.333333333333,3,NO,train,0
183.94.221.215-133.99.114.58,8,8,1,1.73182165966e-05,0.194854216792,1.42857142857143,0.2,10,NO,train,0
124.136.22.54-150.187.40.235,2,2,2,0.000132193163547,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.191.255-190.23.72.1,2,2,2,0.000132281145686,0.5,0.428571428571429,0.333333333333,3,NO,train,0
122.82.226.93-163.18.185.144,2,2,2,0.000136318533191,0.5,0.428571428571429,0.333333333333,3,NO,train,0
