flow,unique,multimod,multimod2,widthave,autocorr,c,nrPacketsMode,nrPackets,Covert-tech,split,label
77.9.193.241-150.187.41.22,3,3,2,8.47112528333e-05,0.25,0.571428571428571,0.25,4,NO,train,0
125.67.80.21-203.188.181.138,8,8,1,0.0986643977189,0.152489412165,2.28571428571429,0.25,16,NO,train,0
83.139.46.177-163.18.32.190,3,3,2,1.73043219936e-05,0.413507171708,0.571428571428571,0.25,4,NO,train,0
123.59.132.246-203.188.178.79,114,1,1,0.157316258897,0.0100418764752,145.857142857143,0.526934378061,1021,NO,train,0
12.0.1.17-12.0.1.27,19,4,2,0.0112145379467,0.107810496807,126.966093524,0.237345331834,889,BER,train,1
118.24.91.112-163.18.114.113,11,11,1,0.00464111485538,0.0754998361193,2.42857142857143,0.294117647059,17,NO,train,0
104.60.174.28-163.18.242.147,11,1,3,0.0127145268321,0.0334403471761,5.28571428571429,0.486486486486,37,NO,train,0
85.22.221.225-133.136.51.223,3,3,2,4.38301625679e-05,0.25,0.571428571428571,0.25,4,NO,train,0
133.119.166.140-205.199.194.189,3,1,2,2.3105776245e-06,0.5,0.857142857142857,0.5,6,NO,train,0
190.23.72.1-203.188.188.130,2,2,2,0.000131537009526,0.5,0.428571428571429,0.333333333333,3,NO,train,0
12.0.5.16-12.0.5.26,17,1,1,0.0160808651072,0.039936183714,253.3384603,0.630777903044,1774,LUO,train,1
134.158.212.243-150.187.26.195,3,3,2,0.10411032523,0.222222222222,0.714285714285714,0.4,5,NO,train,0
95.36.206.205-133.136.185.9,2,2,2,0.000132149216352,0.5,0.428571428571429,0.333333333333,3,NO,train,0
220.125.216.174-150.187.212.149,7,7,2,1.29729035402e-05,0.259277606628,1.14285714285714,125.0,8,NO,train,0
202.203.227.2-54.169.172.94,2,2,2,1.07181719413e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
201.51.171.28-202.198.7.253,3,3,2,4.31805379213e-05,0.25,0.571428571428571,0.25,4,NO,train,0
1.113.70.221-202.203.230.158,9,9,2,7.3104335795e-06,0.151499187389,1.57142857142857,0.181818181818,11,NO,train,0
133.119.83.131-17.179.101.203,3,3,2,1.6785597626e-06,0.416666664345,0.571428571428571,0.25,4,NO,train,0
10.0.4.18-10.0.4.28,62,62,1,0.00459894731758,0.124480545834,183.558754864,0.0887159533074,1285,GAS,train,1
42.227.122.125-203.188.178.79,6,6,2,4.58821478084e-05,0.19761847425,1.14285714285714,0.25,8,NO,train,0
123.139.19.249-150.187.40.235,3,3,2,2.36815304194e-05,0.25,0.571428571428571,0.25,4,NO,train,0
116.242.128.150-133.99.112.196,3,3,2,0.000102265313291,0.25,0.571428571428571,0.25,4,NO,train,0
49.32.37.128-203.188.231.69,2,2,2,0.000133078286838,0.5,0.428571428571429,0.333333333333,3,NO,train,0
5.0.4.10-5.0.4.20,60,60,1,0.00491352716486,0.0698336191929,218.700942428,0.0934030045722,1531,GAS,train,1
61.184.213.208-150.187.40.254,2,2,2,0.000132900315208,0.5,0.428571428571429,0.333333333333,3,NO,train,0
2.0.4.18-2.0.4.28,56,56,1,0.00521336360998,0.100004458684,190.699839486,0.101123595506,1335,GAS,train,1
6.0.5.17-6.0.5.27,12,1,2,0.0114575401136,0.0421583480676,196.764565623,0.648040638607,1378,LUO,train,1
27.211.246.111-133.136.68.102,8,8,2,1.23464426222e-05,0.213989926522,1.28571428571429,0.111111111111,9,NO,train,0
92.53.241.221-202.203.227.2,2,2,2,4.59490050614e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
151.45.199.125-163.18.193.245,2,2,2,2.6552897589e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
2.0.0.11-2.0.0.21,64,3,3,0.00208902863566,0.0452367846191,198.114223916,0.20043258832,1387,CAB,train,1
203.188.191.73-185.229.62.154,5,1,2,0.00280268197774,0.197889563458,3.28571428571429,0.782608695652,23,NO,train,0
104.14.89.59-163.18.239.77,5,5,2,0.000458243613469,0.211515396155,1.14285714285714,0.25,8,NO,train,0
80.242.190.163-203.188.157.181,8,8,2,9.1541159689e-06,0.152294214893,1.28571428571429,0.111111111111,9,NO,train,0
222.95.50.105-133.99.81.183,202,202,1,0.000376379064451,0.0592704450832,30.5714285714286,0.0140186915888,214,NO,train,0
27.62.59.51-150.187.40.254,3,3,2,0.000129585034564,0.25,0.571428571428571,0.25,4,NO,train,0
14.0.6.17-14.0.6.27,16,2,2,0.0169810916908,0.0225448155594,127.099357945,0.304494382022,890,ZAN,train,1
218.111.161.247-133.99.112.152,3,3,2,0.000101799592972,0.378225665838,0.571428571428571,0.25,4,NO,train,0
183.222.92.60-150.187.41.1,2,2,2,0.000132237139982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.42.156.133,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
13.0.1.17-13.0.1.27,21,4,2,0.00849295249883,0.0938309492505,126.966254218,0.236220472441,889,BER,train,1
186.98.100.219-202.198.51.26,3,3,2,6.15904026965e-05,0.416654794032,0.571428571428571,0.25,4,NO,train,0
222.95.50.105-150.187.155.214,211,211,1,0.000440738787559,0.053857684459,35.8571428571429,0.0199203187251,251,NO,train,0
7.0.1.18-7.0.1.28,15,2,5,0.00978307657167,0.0640665316214,2167.22664821,0.320055367579,6502,BER,train,1
8.0.1.11-8.0.1.21,21,3,2,0.0104718128962,0.0257873278878,478.810347767,0.327565632458,3352,BER,train,1
106.128.110.159-133.99.112.152,2,2,2,0.000133212078682,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.41.65.8,3,3,2,0.00342676588609,0.5,0.571428571428571,0.25,4,NO,train,0
42.19.12.118-133.99.112.196,12,12,2,1.32023621993e-05,0.149989634102,2.0,0.142857142857,14,NO,train,0
52.38.61.99-203.188.178.155,16,16,2,0.000159191362249,0.082753060493,3.0,0.0952380952381,21,NO,train,0
111.193.3.72-150.187.41.22,2,2,2,0.00012994600941,0.5,0.428571428571429,0.333333333333,3,NO,train,0
177.99.203.5-133.136.32.61,2,2,2,0.000529300722751,0.5,0.428571428571429,0.333333333333,3,NO,train,0
186.158.211.235-133.136.11.60,2,2,2,0.00155275329213,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.216.221-111.61.61.170,8,8,2,8.6375742278e-06,0.233113893557,1.57142857142857,0.181818181818,11,NO,train,0
4.0.5.16-4.0.5.26,40,1,2,0.00352768930654,0.0593291289706,253.338701884,0.62908680947,1774,LUO,train,1
6.0.0.11-6.0.0.21,50,2,3,0.00163599010616,0.0454989179556,160.948535936,0.360248447205,1127,CAB,train,1
121.40.209.114-203.188.178.79,5,5,2,7.0359876549e-06,0.215603026705,1.0,0.285714285714,7,NO,train,0
203.188.178.79-115.3.228.118,3,3,2,0.00339747728877,0.5,0.571428571428571,0.25,4,NO,train,0
115.51.125.242-163.18.153.147,6,6,2,7.22122799663e-05,0.138182750645,1.0,0.142857142857,7,NO,train,0
80.34.225.68-150.187.40.254,2,2,2,0.000132369245017,0.5,0.428571428571429,0.333333333333,3,NO,train,0
52.46.252.92-203.188.187.68,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
208.160.238.99-203.188.179.171,2,2,2,0.00559865975755,0.5,0.428571428571429,0.333333333333,3,NO,train,0
42.30.193.149-150.187.196.103,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
14.12.163.87-150.187.109.12,6,6,1,0.000154839597359,0.240692338888,1.0,0.142857142857,7,NO,train,0
1.10.79.237-150.187.40.254,2,2,2,0.000133749947102,0.5,0.428571428571429,0.333333333333,3,NO,train,0
182.89.180.197-163.18.131.239,13,13,2,0.00140473861751,0.0470381125998,2.85714285714286,0.25,20,NO,train,0
163.18.35.148-203.210.112.90,28,28,4,0.000187431009207,0.0386574171947,18.3333333333333,0.236363636364,55,NO,train,0
2.0.2.12-2.0.2.22,106,106,1,0.00285429939496,0.0214479556819,194.6996122,0.102714600147,1363,SHA,train,1
151.162.48.198-202.198.46.130,22,1,2,1.60547056307e-05,0.307867722949,14.1428571428571,0.737373737374,99,NO,train,0
177.182.158.85-203.188.129.193,2,2,2,0.00709830076404,0.5,0.428571428571429,0.333333333333,3,NO,train,0
122.164.107.164-163.18.227.88,4,4,1,6.2383048585e-06,0.272460564634,0.714285714285714,0.2,5,NO,train,0
113.17.204.117-203.188.191.146,6,6,2,0.0399709612581,0.178404928405,1.14285714285714,0.25,8,NO,train,0
3.0.4.15-3.0.4.25,45,45,2,0.0033857293434,0.0261276998998,146.416724739,0.0829268292683,1025,GAS,train,1
190.23.72.1-203.188.191.67,2,2,2,0.000133256735765,0.5,0.428571428571429,0.333333333333,3,NO,train,0
17.243.75.171-163.18.146.158,3,3,2,0.00148878218272,0.5,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-121.43.236.165,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
202.63.212.45-203.188.178.79,3,1,2,0.000322912138738,0.5,1.0,0.571428571429,7,NO,train,0
213.15.37.106-202.203.227.2,8,8,1,6.11902793309e-05,0.167185989353,1.28571428571429,0.111111111111,9,NO,train,0
203.188.182.210-121.21.23.5,3,3,2,0.000561294920766,0.25,0.571428571428571,0.25,4,NO,train,0
7.0.2.11-7.0.2.21,76,76,1,0.00736325987485,0.0162405643057,386.260724852,0.174926035503,2704,SHA,train,1
162.2.156.126-163.18.219.199,36,36,2,6.4993986724e-05,0.119212592532,7.71428571428571,0.277777777778,54,NO,train,0
88.168.14.199-163.18.31.83,3,3,2,0.000129138220514,0.25,0.571428571428571,0.25,4,NO,train,0
58.241.235.123-150.187.40.235,2,2,2,2.7371842311e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
218.45.4.254-203.188.178.79,3,1,2,0.00013272281896,0.5,0.857142857142857,0.5,6,NO,train,0
13.0.6.11-13.0.6.21,20,2,2,0.0175881713808,0.0177186437141,481.532652456,0.271432809255,3371,ZAN,train,1
183.127.146.57-150.187.5.108,456,456,1,0.00165694684127,0.0292357219066,110.428571428571,0.0168175937904,773,NO,train,0
27.103.116.32-150.187.41.22,3,3,2,5.9734156089e-06,0.25,0.571428571428571,0.25,4,NO,train,0
163.18.115.8-52.52.68.224,13,13,2,0.00106646180525,0.0411068320447,2.85714285714286,0.25,20,NO,train,0
222.137.161.153-203.188.178.79,2,2,1,0.00481814967224,,1.14285714285714,625.0,8,NO,train,0
11.0.6.19-11.0.6.29,19,3,2,0.018623627356,0.0268953283515,493.954102289,0.321283979179,3458,ZAN,train,1
202.203.227.2-212.247.19.3,4,4,2,4.84060818803e-05,0.184614532534,0.714285714285714,0.2,5,NO,train,0
203.188.178.79-121.40.239.16,3,3,2,0.00348688458584,0.5,0.571428571428571,0.25,4,NO,train,0
163.18.35.148-190.109.144.67,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
174.37.36.46-202.203.227.216,12,12,2,0.000139133581118,0.212443898568,2.0,0.142857142857,14,NO,train,0
125.132.57.78-133.136.150.31,2,2,2,0.000132105298367,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.40.214.124,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
1.0.4.19-1.0.4.29,43,43,2,0.0033458772984,0.0672232316286,162.556364549,0.105448154657,1138,GAS,train,1
123.58.153.150-203.188.178.79,3,3,2,0.00187885164813,0.416666666667,0.857142857142857,0.333333333333,6,NO,train,0
190.23.72.1-203.188.191.112,2,2,2,0.000132149216352,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-115.217.180.80,226,1,2,0.0123014938569,0.0505228995629,676.428571428571,0.586272439282,4735,NO,train,0
203.188.183.21-163.83.157.130,4,4,2,2.96885217093e-05,0.290623566109,0.714285714285714,0.2,5,NO,train,0
1.9.180.202-150.187.41.1,3,3,2,8.82764425032e-05,0.25,0.571428571428571,0.25,4,NO,train,0
115.3.150.255-203.188.178.79,6,6,2,4.59116735788e-05,0.197614003668,1.14285714285714,0.25,8,NO,train,0
201.51.171.28-202.198.7.233,2,2,2,0.000132237139982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
11.0.0.11-11.0.0.21,49,2,3,0.0031673571198,0.0327024813694,296.231850117,0.377049180328,2074,CAB,train,1
27.64.161.69-150.187.40.235,4,4,2,3.82405720409e-05,0.277102129127,0.714285714285714,0.2,5,NO,train,0
52.33.61.49-163.18.113.218,50,3,3,0.00156223342907,0.105879164523,14.2857142857143,0.29,100,NO,train,0
1.188.232.118-150.187.40.235,2,2,2,7.22079641755e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
5.0.6.15-5.0.6.25,17,4,2,0.0142556988747,0.0235406962273,146.540796436,0.214424951267,1026,ZAN,train,1
117.153.218.133-150.187.41.22,5,5,1,1.92774919828e-05,0.152875035996,0.857142857142857,0.166666666667,6,NO,train,0
122.46.33.191-150.187.40.235,2,2,2,0.000132501614262,0.5,0.428571428571429,0.333333333333,3,NO,train,0
123.236.111.208-133.99.112.152,2,2,2,0.000131755002581,0.5,0.428571428571429,0.333333333333,3,NO,train,0
101.166.236.185-202.203.230.139,5,5,2,0.0027714612127,0.166666666667,0.857142857142857,0.166666666667,6,NO,train,0
203.188.178.79-121.216.35.74,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
192.37.43.171-133.136.63.217,2,2,2,0.000397107735051,0.5,0.428571428571429,0.333333333333,3,NO,train,0
37.3.196.205-203.188.171.84,66,66,2,0.0130276919977,0.0339593149289,30.2857142857143,0.358490566038,212,NO,train,0
203.188.191.18-190.23.72.1,2,2,2,0.000132767148559,0.5,0.428571428571429,0.333333333333,3,NO,train,0
182.38.234.179-150.187.41.1,4,4,3,7.02748477246e-05,0.214287778103,0.714285714285714,0.2,5,NO,train,0
162.2.208.67-203.188.182.92,10,1,64,4.64611628086e-19,0.0454545454545,33.0,0.606060606061,33,NO,train,0
87.239.45.110-163.18.144.69,2,2,2,0.00013272281896,0.5,0.428571428571429,0.333333333333,3,NO,train,0
95.178.192.170-133.99.112.159,2,2,2,0.000126473064838,0.5,0.428571428571429,0.333333333333,3,NO,train,0
195.48.69.136-202.203.227.145,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
84.172.38.240-203.188.226.21,2,2,2,0.0113572812225,0.5,0.428571428571429,0.333333333333,3,NO,train,0
11.0.3.14-11.0.3.24,20,20,2,0.00745280032686,0.0285868840785,553.54075576,0.214709677419,3875,JIN,train,1
13.139.236.70-202.25.33.122,5,5,2,0.0397792660666,0.204620462046,1.0,0.285714285714,7,NO,train,0
85.1.198.99-133.136.189.214,2,2,2,1.7703863305e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
218.124.112.190-150.187.41.1,2,2,2,0.000132545796194,0.5,0.428571428571429,0.333333333333,3,NO,train,0
94.82.221.51-133.136.44.129,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
197.210.141.122-163.18.206.120,2,2,2,2.79421371282e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
183.145.192.208-202.203.227.240,18,1,1,0.000919892625663,0.0927022450852,16.0,0.723214285714,112,NO,train,0
77.32.2.113-203.188.135.186,2,2,2,0.000569491178777,0.5,0.428571428571429,0.333333333333,3,NO,train,0
202.198.15.178-52.210.225.15,38,38,2,5.19115966401e-05,0.353216227151,7.71428571428571,0.111111111111,54,NO,train,0
203.188.179.187-52.200.216.171,2,2,2,3.3586660367e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
64.12.106.238-150.187.85.102,3,3,2,0.000153593285185,0.416665705502,0.571428571428571,0.25,4,NO,train,0
163.18.25.46-72.14.13.58,3,3,2,0.255443106264,0.19298245614,0.714285714285714,0.4,5,NO,train,0
202.25.33.122-34.3.37.230,15,15,2,0.00100383272804,0.0823890874535,2.71428571428571,0.157894736842,19,NO,train,0
27.64.96.144-133.99.114.58,4,4,2,5.95431093972e-05,0.292913073872,0.714285714285714,0.2,5,NO,train,0
1.0.6.17-1.0.6.27,16,3,2,0.015114023773,0.0303241947347,127.093739968,0.343820224719,890,ZAN,train,1
202.203.225.8-116.31.116.89,15,15,2,5.69824320286e-05,0.163948903915,2.57142857142857,0.111111111111,18,NO,train,0
122.163.75.229-133.136.218.249,2,2,2,0.000132061409563,0.5,0.428571428571429,0.333333333333,3,NO,train,0
200.168.39.253-163.18.7.59,2,2,2,2.1395384185e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.191.73-218.127.205.90,2,2,2,0.00239460748666,0.5,0.428571428571429,0.333333333333,3,NO,train,0
2.0.6.10-2.0.6.20,20,3,2,0.0195827088745,0.0246337715888,551.525770526,0.319606319606,3861,ZAN,train,1
203.188.176.212-116.31.116.89,35,35,1,0.0114223957039,0.0769933179145,12.4285714285714,0.229885057471,87,NO,train,0
121.216.32.197-203.188.178.79,6,6,2,5.29739419691e-05,0.136665906579,1.28571428571429,0.222222222222,9,NO,train,0
6.0.6.14-6.0.6.24,17,4,4,0.0163160251619,0.0508284417029,1423.59314758,0.220557246546,4271,ZAN,train,1
121.15.140.32-150.187.189.6,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
218.51.64.72-150.187.72.103,2,2,2,0.000571949414081,0.5,0.428571428571429,0.333333333333,3,NO,train,0
85.24.169.58-163.18.99.228,4,4,2,9.12774746595e-05,0.26955078625,0.714285714285714,0.2,5,NO,train,0
121.183.153.176-203.188.181.182,2,2,2,0.000234239742361,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.40.24.124,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
13.0.1.13-13.0.1.23,23,3,2,0.0137466781794,0.0142613788987,445.096460664,0.324775353017,3116,BER,train,1
12.0.5.15-12.0.5.25,30,1,2,0.00480830600901,0.0511579741277,294.471456284,0.699806013579,2062,LUO,train,1
204.246.113.1-203.188.185.69,3,3,2,0.0158059762536,0.25,0.571428571428571,0.25,4,NO,train,0
100.147.57.148-163.18.211.146,3,3,1,3.6759102756e-06,0.268140190372,0.571428571428571,0.25,4,NO,train,0
110.207.16.215-133.99.112.152,2,2,2,9.82706657073e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
191.240.164.213-150.187.50.152,2,2,2,0.000126432838036,0.5,0.428571428571429,0.333333333333,3,NO,train,0
202.25.33.122-52.82.185.243,15,15,1,0.0119424001585,0.049096444504,3.14285714285714,0.272727272727,22,NO,train,0
9.0.6.15-9.0.6.25,18,3,2,0.0165552518277,0.0215094714625,146.523809524,0.333333333333,1026,ZAN,train,1
42.227.81.63-203.188.178.79,5,5,2,9.6189224345e-05,0.200236161369,0.857142857142857,0.166666666667,6,NO,train,0
202.25.33.122-50.106.214.150,4,1,2,0.00784304281342,0.219179384776,1.71428571428571,0.583333333333,12,NO,train,0
85.5.141.37-203.188.177.209,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
104.45.62.227-163.18.236.101,6,6,54,2.35442822159e-19,125.0,10.0,0.4,10,NO,train,0
117.234.235.200-163.18.169.244,5,1,1,0.0278905871744,0.166666666667,1.28571428571429,0.444444444444,9,NO,train,0
163.18.35.169-213.175.66.140,3,3,2,0.000122552254248,0.25,0.571428571428571,0.25,4,NO,train,0
125.90.159.37-163.18.247.236,3,3,2,0.00343493557062,0.316384640417,0.571428571428571,0.25,4,NO,train,0
6.0.1.15-6.0.1.25,17,4,2,0.00979565670349,0.0267181498311,146.395121951,0.234146341463,1025,BER,train,1
23.254.120.51-163.18.136.215,5,1,2,0.00128237076711,0.227168878018,1.85714285714286,0.461538461538,13,NO,train,0
84.159.149.204-163.18.32.81,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
178.43.1.78-150.187.76.131,2,2,2,0.000132369245017,0.5,0.428571428571429,0.333333333333,3,NO,train,0
172.225.100.233-133.136.67.48,2,2,2,2.0946112121e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
1.163.253.115-203.188.254.73,4,4,2,1.56777473933e-05,0.371678281241,0.714285714285714,0.2,5,NO,train,0
202.203.227.2-146.252.227.140,2,2,2,4.07613661594e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
187.75.130.179-150.187.12.130,4,4,1,1.17305451377e-05,0.225906977273,0.714285714285714,0.2,5,NO,train,0
114.153.204.193-203.188.224.130,3,3,2,0.0205270466564,0.25,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-123.59.167.75,4,4,2,0.00114819320285,0.25,0.714285714285714,0.2,5,NO,train,0
212.196.170.209-203.188.201.21,2,2,2,0.00523032687876,0.5,0.428571428571429,0.333333333333,3,NO,train,0
210.147.243.82-163.18.147.186,4,4,2,0.0648636866374,0.25,0.857142857142857,0.333333333333,6,NO,train,0
7.0.2.10-7.0.2.20,24,2,2,0.0190719996595,0.0447949726868,591.240637835,0.315535153419,4139,SHA,train,1
163.18.23.82-155.157.160.73,7,1,1,0.00167731967271,0.219065667262,3.0,0.666666666667,21,NO,train,0
1.32.87.166-163.18.93.192,11,11,1,1.6404381835e-05,0.163108989713,1.71428571428571,0.0833333333333,12,NO,train,0
123.59.97.17-203.188.178.79,4,4,2,0.00382633332837,0.25,0.714285714285714,0.2,5,NO,train,0
202.198.48.89-107.10.156.143,3,3,2,0.000152613392472,0.415026479814,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-112.106.105.201,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
186.108.123.46-163.18.239.196,2,2,2,1.30633554434e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
119.136.214.55-150.187.40.235,4,4,1,9.85828469542e-05,0.297973541917,0.714285714285714,0.2,5,NO,train,0
121.40.202.200-203.188.178.79,7,7,2,5.32981398536e-05,0.136665626031,1.28571428571429,0.222222222222,9,NO,train,0
163.18.130.187-202.199.11.220,7,7,1,0.0339856969665,0.220538326507,1.42857142857143,0.3,10,NO,train,0
126.15.40.148-202.203.230.158,27,27,1,0.00865881571621,0.0143688717823,9.28571428571429,0.123076923077,65,NO,train,0
