flow,unique,multimod,multimod2,widthave,autocorr,c,nrPacketsMode,nrPackets,Covert-tech,split,label
54.211.95.154-163.18.147.133,10,10,2,0.00219616024131,0.10956131246,1.85714285714286,0.153846153846,13,NO,train,0
122.186.194.119-163.18.68.51,3,3,2,7.8636698228e-06,0.25,0.571428571428571,0.25,4,NO,train,0
133.119.185.80-162.243.11.139,43,2,2,0.000936715107858,0.13400607456,133.857142857143,0.446104589114,937,NO,train,0
115.167.230.110-133.99.105.61,3,3,2,0.00130872414351,0.25,0.571428571428571,0.25,4,NO,train,0
190.195.96.204-163.18.11.170,3,3,2,4.32487677197e-05,0.25,0.571428571428571,0.25,4,NO,train,0
54.210.211.201-203.188.179.171,3,3,2,0.00133941180697,0.166666666667,0.714285714285714,0.4,5,NO,train,0
104.60.174.37-202.203.231.238,7,1,1,0.00929404307441,0.0181966380056,563.714285714286,0.972883933097,3946,NO,train,0
1.0.0.15-1.0.0.25,37,2,1,0.00351572404229,0.0371260996921,69.5154004107,0.392197125257,487,CAB,train,1
27.53.253.20-150.187.41.1,3,3,2,5.74747194456e-05,0.25,0.571428571428571,0.25,4,NO,train,0
163.83.162.45-163.18.23.81,7,7,2,0.00117039895353,0.211560722258,1.28571428571429,0.222222222222,9,NO,train,0
223.101.10.138-163.18.208.87,3,3,2,4.32456122995e-05,0.25,0.571428571428571,0.25,4,NO,train,0
93.68.204.67-203.188.189.116,3,3,2,6.0389190459e-06,0.25,0.571428571428571,0.25,4,NO,train,0
163.18.136.21-162.2.156.126,9,9,2,8.5333887973e-06,0.259186842266,2.14285714285714,0.4,15,NO,train,0
191.240.164.213-150.187.50.190,2,2,2,0.000132237139982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
121.40.200.141-203.188.178.79,6,6,2,4.56285440916e-05,0.197609817109,1.14285714285714,0.25,8,NO,train,0
121.216.36.51-203.188.178.79,5,5,2,7.357154445e-06,0.299999997496,1.0,0.285714285714,7,NO,train,0
113.43.98.232-133.99.114.91,3,3,2,8.46949234302e-05,0.25,0.571428571428571,0.25,4,NO,train,0
134.158.212.243-203.188.241.18,3,3,2,0.307799623647,0.5,0.857142857142857,0.333333333333,6,NO,train,0
27.45.105.107-133.99.112.196,2,2,2,6.1705191367e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.40.63.187,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
203.188.178.79-121.216.113.75,3,3,2,0.00389710630182,0.5,0.571428571428571,0.25,4,NO,train,0
9.0.4.11-9.0.4.21,62,62,2,0.00231041597688,0.0332681405087,200.99065895,0.0653873489694,1407,GAS,train,1
163.18.232.87-17.17.10.138,14,14,2,0.00229394872184,0.609499606286,4.0,0.214285714286,28,NO,train,0
202.203.227.2-54.169.172.94,2,2,2,1.07181719413e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-115.3.196.160,3,3,2,0.00315480033957,0.5,0.571428571428571,0.25,4,NO,train,0
218.51.64.72-202.198.40.189,13,13,1,0.00254303050694,0.0576960791753,2.0,0.0714285714286,14,NO,train,0
185.143.69.85-163.18.50.39,57,57,2,7.96172685277e-05,0.119446079259,8.42857142857143,0.0338983050847,59,NO,train,0
39.247.119.211-133.136.51.193,5,5,2,0.00759896933677,0.198522589197,0.857142857142857,0.166666666667,6,NO,train,0
162.2.208.67-163.18.92.115,4,1,2,7.3933894318e-06,0.25,1.85714285714286,0.692307692308,13,NO,train,0
110.91.37.226-163.18.119.201,2,2,2,0.000133122854249,0.5,0.428571428571429,0.333333333333,3,NO,train,0
80.253.54.211-150.187.145.1,3,3,2,4.33550765748e-05,0.25,0.571428571428571,0.25,4,NO,train,0
121.216.103.66-203.188.178.79,7,7,2,5.33610763433e-05,0.136661682363,1.28571428571429,0.222222222222,9,NO,train,0
113.152.188.46-133.99.114.58,5,5,1,0.000129517580862,0.23828271636,0.857142857142857,0.166666666667,6,NO,train,0
118.7.22.53-203.188.191.146,6,6,2,0.00306515539847,0.221997883916,1.0,0.142857142857,7,NO,train,0
115.229.41.160-133.99.114.58,2,2,2,0.000133435663909,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-42.227.37.175,4,4,2,0.0011016595639,0.25,0.714285714285714,0.2,5,NO,train,0
120.151.206.81-203.188.178.79,7,7,2,5.62292988142e-05,0.135529848947,1.42857142857143,0.3,10,NO,train,0
218.124.112.190-150.187.41.1,2,2,2,0.000132545796194,0.5,0.428571428571429,0.333333333333,3,NO,train,0
180.98.249.240-150.187.41.22,2,2,2,0.000131973719384,0.5,0.428571428571429,0.333333333333,3,NO,train,0
133.119.39.3-52.94.176.126,3,1,2,2.0253888586e-06,0.5,1.14285714285714,625.0,8,NO,train,0
54.24.62.210-202.25.33.122,3,3,2,0.000982617578659,0.25,0.571428571428571,0.25,4,NO,train,0
118.204.172.144-203.188.178.79,5,5,1,6.91512537976e-05,0.302136195925,0.857142857142857,0.166666666667,6,NO,train,0
221.61.79.89-133.99.114.58,3,3,2,0.000101939396905,0.377792205434,0.571428571428571,0.25,4,NO,train,0
111.240.50.156-133.99.112.152,5,5,2,7.64189590243e-05,0.200011447514,0.857142857142857,0.166666666667,6,NO,train,0
183.145.192.208-202.203.227.240,18,1,1,0.000919892625663,0.0927022450852,16.0,0.723214285714,112,NO,train,0
202.203.227.2-61.151.201.4,21,21,1,0.00254952655402,0.080872617963,5.28571428571429,0.243243243243,37,NO,train,0
202.198.46.130-162.2.156.126,3,3,2,9.9524079317e-06,0.25,0.571428571428571,0.25,4,NO,train,0
118.88.95.133-150.187.49.132,8,8,2,9.3851303352e-06,0.160258866589,1.28571428571429,0.111111111111,9,NO,train,0
203.188.178.79-121.216.120.159,3,3,2,0.00361368038896,0.5,0.571428571428571,0.25,4,NO,train,0
1.10.61.134-133.99.114.91,2,2,2,9.86364374159e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
2.0.0.16-2.0.0.26,43,8,2,0.00196709601451,0.0410914943918,60.259986459,0.18009478673,422,CAB,train,1
85.24.169.58-163.18.99.23,2,2,2,3.69051009921e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.41.68.150,3,3,2,0.00345656385031,0.5,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-121.216.66.186,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
182.131.112.236-150.187.85.113,2,2,2,0.000395134038555,0.5,0.428571428571429,0.333333333333,3,NO,train,0
119.79.40.155-150.187.41.22,6,6,2,9.1841819753e-06,0.138997019812,1.0,0.142857142857,7,NO,train,0
99.158.190.251-133.99.112.196,5,5,2,7.1265447238e-05,0.154432501425,0.857142857142857,0.166666666667,6,NO,train,0
203.188.164.106-115.3.174.16,3,3,2,0.000459543170851,0.5,0.571428571428571,0.25,4,NO,train,0
182.184.13.8-202.198.12.114,2,2,2,0.000132061409563,0.5,0.428571428571429,0.333333333333,3,NO,train,0
222.93.39.188-150.187.41.1,4,4,1,9.43071784884e-05,0.314728291636,0.714285714285714,0.2,5,NO,train,0
153.223.133.128-150.187.40.254,2,2,2,0.00012901812489,0.5,0.428571428571429,0.333333333333,3,NO,train,0
212.196.170.209-203.188.201.167,2,2,2,0.000290149520282,0.5,0.428571428571429,0.333333333333,3,NO,train,0
42.218.4.33-133.99.114.58,4,4,2,6.976264852e-06,0.225143202122,0.714285714285714,0.2,5,NO,train,0
163.18.239.77-52.210.110.90,19,19,1,0.000238885279675,0.0594631485766,3.42857142857143,0.208333333333,24,NO,train,0
207.161.104.94-150.187.201.127,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
110.81.40.186-163.18.112.221,2,2,2,2.2364525668e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.146.213-169.82.117.145,12,1,3,0.000891490346433,0.167964258728,4.0,0.5,28,NO,train,0
184.112.36.119-163.18.219.248,4,1,2,0.0286567924504,0.365384615385,1.28571428571429,0.555555555556,9,NO,train,0
6.0.5.19-6.0.5.29,13,1,2,0.0131659386474,0.025398466624,775.478120148,0.653158961135,5429,LUO,train,1
180.83.80.66-133.99.112.152,2,2,2,0.00013007357421,0.5,0.428571428571429,0.333333333333,3,NO,train,0
125.1.28.46-203.188.178.79,5,5,2,0.0344562120963,0.331512153976,1.71428571428571,0.25,12,NO,train,0
133.119.179.123-122.7.26.129,87,87,2,0.000265379777325,0.25733158326,18.8571428571429,0.0984848484848,132,NO,train,0
203.188.178.79-163.83.162.174,30,1,2,0.00235541043168,0.073027061667,136.285714285714,0.942348008386,954,NO,train,0
106.138.146.25-133.99.112.196,5,5,2,3.8188707345e-06,0.174682454495,0.857142857142857,0.166666666667,6,NO,train,0
97.50.2.226-163.18.183.78,17,17,1,3.58277953869e-05,0.102976210368,2.57142857142857,0.0555555555556,18,NO,train,0
177.96.221.203-133.99.96.233,5,5,2,7.3215794767e-06,0.326285359579,0.857142857142857,0.166666666667,6,NO,train,0
36.6.240.145-203.188.242.140,149,149,1,0.000234244741712,0.0481096644084,22.0,0.0194805194805,154,NO,train,0
203.188.178.79-115.3.171.174,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
88.201.70.154-202.198.42.44,3,3,2,4.7171071598e-06,0.25,0.571428571428571,0.25,4,NO,train,0
5.0.1.18-5.0.1.28,21,3,2,0.0148830435845,0.0879069086577,628.08236135,0.423470548101,4397,BER,train,1
114.32.45.148-203.188.178.79,7,7,2,5.32872136423e-05,0.136648224568,1.14285714285714,125.0,8,NO,train,0
219.128.28.178-150.187.41.1,3,3,2,3.2148690727e-06,0.25,0.571428571428571,0.25,4,NO,train,0
175.121.12.5-203.188.246.120,2,2,2,0.000133078286838,0.5,0.428571428571429,0.333333333333,3,NO,train,0
133.119.39.3-35.167.246.136,4,4,1,0.00551644755497,0.25,0.714285714285714,0.2,5,NO,train,0
203.188.178.79-112.66.204.213,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
133.119.166.140-204.246.113.1,2,2,2,3.1736153448e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.191.48-190.23.72.1,2,2,2,0.0001325900076,0.5,0.428571428571429,0.333333333333,3,NO,train,0
11.0.2.12-11.0.2.22,81,81,5,0.00123934453571,0.0177666317706,496.27557645,0.173270651444,1489,SHA,train,1
220.124.168.195-133.136.218.190,11,11,1,2.22787981389e-05,0.135696632914,1.71428571428571,0.0833333333333,12,NO,train,0
203.188.191.18-190.23.72.1,2,2,2,0.000132767148559,0.5,0.428571428571429,0.333333333333,3,NO,train,0
1.224.93.181-133.99.114.58,4,4,2,4.66957923169e-05,0.283943298746,0.714285714285714,0.2,5,NO,train,0
134.158.212.243-150.187.26.195,3,3,2,0.10411032523,0.222222222222,0.714285714285714,0.4,5,NO,train,0
162.2.156.126-163.18.203.115,11,11,2,1.01247960563e-05,0.370589383358,2.28571428571429,0.1875,16,NO,train,0
58.72.226.231-163.18.92.62,2,2,2,0.000132281145686,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-123.59.126.207,170,1,1,0.0110816994402,0.00118657470468,1168.57142857143,0.686797066015,8180,NO,train,0
89.118.132.119-150.187.242.180,2,2,2,0.000133033749259,0.5,0.428571428571429,0.333333333333,3,NO,train,0
115.2.103.26-203.188.178.79,3,3,2,7.5657888682e-06,0.25,0.571428571428571,0.25,4,NO,train,0
133.119.204.80-31.13.220.196,3,3,1,0.00132071235582,0.25,0.571428571428571,0.25,4,NO,train,0
177.130.242.206-163.18.175.43,2,2,2,2.6226864082e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
133.119.82.232-52.125.113.56,8,8,2,0.00112999317413,0.0714285714286,1.28571428571429,0.111111111111,9,NO,train,0
61.128.34.32-150.187.41.1,2,2,2,0.000133033749259,0.5,0.428571428571429,0.333333333333,3,NO,train,0
207.161.104.94-150.187.201.121,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.191.166-190.23.72.1,2,2,2,0.000132237139982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
120.160.183.13-133.99.104.0,2,2,2,0.000127773977109,0.5,0.428571428571429,0.333333333333,3,NO,train,0
139.244.168.155-150.187.41.1,2,2,2,5.30430801689e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
59.75.157.84-150.187.80.107,5,5,2,1.08172372527e-05,0.316632896279,0.857142857142857,0.166666666667,6,NO,train,0
117.229.217.153-133.136.82.247,3,3,2,2.4542898256e-06,0.37229308813,0.571428571428571,0.25,4,NO,train,0
112.206.140.68-163.18.30.24,4,4,2,3.56594455145e-05,0.219737089859,0.714285714285714,0.2,5,NO,train,0
121.216.81.212-203.188.178.79,7,7,2,5.74847585708e-05,0.137367003387,1.14285714285714,125.0,8,NO,train,0
202.198.48.89-178.100.44.58,2,2,2,0.05542612362,0.25,0.571428571428571,0.5,4,NO,train,0
202.198.15.178-52.212.62.22,12,12,1,0.000116388793819,0.169878443303,1.85714285714286,0.0769230769231,13,NO,train,0
122.186.155.132-133.136.96.249,18,18,2,1.56221256331e-05,0.113168778485,2.71428571428571,0.0526315789474,19,NO,train,0
85.26.202.1-133.99.108.234,2,2,2,1.69446627216e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
124.136.22.54-150.187.40.235,2,2,2,0.000132193163547,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.179.187-148.168.44.57,2,2,2,0.0165627017828,0.5,0.428571428571429,0.333333333333,3,NO,train,0
114.217.187.179-133.136.188.215,3,3,2,3.3675766174e-06,0.334096890803,0.571428571428571,0.25,4,NO,train,0
163.18.243.31-17.244.161.131,11,2,1,0.00338593291838,0.046898308811,3.14285714285714,0.409090909091,22,NO,train,0
163.18.80.149-110.162.106.20,7,7,1,0.00070081351764,0.164841552822,1.57142857142857,0.363636363636,11,NO,train,0
6.0.2.19-6.0.2.29,43,2,2,0.00885453935312,0.0333472136128,291.675318315,0.27277179236,2042,SHA,train,1
163.18.147.153-198.186.118.175,4,4,1,8.68981158844e-05,0.321157239709,0.714285714285714,0.2,5,NO,train,0
163.18.131.153-46.58.193.212,8,8,2,9.72977460629e-05,0.179179817511,1.57142857142857,0.272727272727,11,NO,train,0
113.113.166.233-150.187.2.245,453,453,1,0.00129690482944,0.0309771863471,96.4285714285714,0.00888888888889,675,NO,train,0
61.148.217.61-203.188.178.79,3,3,2,0.00278873577962,0.416666666667,1.0,0.428571428571,7,NO,train,0
121.40.19.76-203.188.178.79,6,6,2,4.58808409131e-05,0.197614875984,1.14285714285714,0.25,8,NO,train,0
101.132.202.234-203.188.197.214,2,2,2,7.8265932147e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
104.59.112.183-163.18.229.76,17,17,2,1.33596197303e-05,0.323529393687,2.71428571428571,0.105263157895,19,NO,train,0
216.106.66.250-150.187.244.15,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
58.243.233.52-203.188.183.28,3,3,1,0.333883569209,0.103718637993,1.42857142857143,0.5,10,NO,train,0
122.187.205.80-150.187.225.143,2,2,2,3.3610799528e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
121.40.156.16-203.188.178.79,6,6,2,4.59061382152e-05,0.197614384684,1.14285714285714,0.25,8,NO,train,0
116.227.192.53-133.136.104.59,3,3,2,0.000129410899557,0.25,0.571428571428571,0.25,4,NO,train,0
52.199.166.209-202.25.33.122,17,17,3,0.00242807059292,0.0579576726202,4.85714285714286,0.147058823529,34,NO,train,0
208.150.61.100-203.188.186.189,2,2,2,0.00685353177217,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.164.106-115.3.173.169,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
77.40.159.13-133.136.224.172,21,21,1,6.53731336122e-05,0.0866247174121,3.14285714285714,0.0454545454545,22,NO,train,0
163.18.144.249-64.108.228.96,10,10,2,0.000105355133353,0.165934371359,1.85714285714286,0.153846153846,13,NO,train,0
119.66.178.41-150.187.40.254,2,2,2,0.000132193163547,0.5,0.428571428571429,0.333333333333,3,NO,train,0
5.0.5.14-5.0.5.24,33,1,2,0.0060777427684,0.0350401195862,1453.33491533,0.655592687242,10174,LUO,train,1
118.93.122.202-150.187.202.181,2,2,2,0.000131363133769,0.5,0.428571428571429,0.333333333333,3,NO,train,0
9.0.3.14-9.0.3.24,21,21,1,0.0153598250811,0.0276431464085,553.539723502,0.221935483871,3875,JIN,train,1
131.194.208.228-202.25.33.122,112,7,1,0.0185810319544,0.0866588449349,46.8571428571429,0.359756097561,328,NO,train,0
13.0.4.15-13.0.4.25,56,56,2,0.00258682364384,0.0308454347283,146.418536585,0.070243902439,1025,GAS,train,1
1.0.0.16-1.0.0.26,42,3,2,0.00200830011484,0.0442103592348,60.2386594448,0.329383886256,422,CAB,train,1
114.32.248.134-203.188.178.79,2,2,2,0.0001325900076,0.5,0.428571428571429,0.333333333333,3,NO,train,0
1.15.180.178-150.187.41.1,5,5,1,9.47219867832e-05,0.240734825568,0.857142857142857,0.166666666667,6,NO,train,0
93.63.34.131-150.187.227.35,3,3,2,0.000127154305962,0.25,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-115.2.230.122,3,3,2,0.00361368038896,0.5,0.571428571428571,0.25,4,NO,train,0
6.0.5.10-6.0.5.20,22,1,1,0.0256148883041,0.0357202700238,2793.48022793,0.638404500128,19555,LUO,train,1
176.8.28.77-133.136.138.227,3,3,2,4.32462114577e-05,0.25,0.571428571428571,0.25,4,NO,train,0
14.163.111.166-203.188.183.237,19,19,2,0.000466728618498,0.115279482923,4.42857142857143,0.129032258065,31,NO,train,0
177.151.1.88-163.18.3.25,2,2,2,6.395997406e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
202.198.15.178-54.174.6.132,20,20,2,0.000910322900181,0.111369239548,4.85714285714286,0.323529411765,34,NO,train,0
106.143.184.34-150.187.41.22,2,2,2,0.000132193163547,0.5,0.428571428571429,0.333333333333,3,NO,train,0
190.117.91.79-150.187.128.196,2,2,2,0.000132281145686,0.5,0.428571428571429,0.333333333333,3,NO,train,0
61.79.180.101-203.188.183.28,5,5,2,0.168916148252,0.234175774135,1.42857142857143,0.4,10,NO,train,0
85.24.169.58-163.18.99.205,3,3,2,6.50448532702e-05,0.25,0.571428571428571,0.25,4,NO,train,0
123.150.125.22-150.187.41.22,3,3,2,2.3834911508e-06,0.416462181695,0.571428571428571,0.25,4,NO,train,0
78.102.194.26-203.188.147.35,8,8,2,1.55578000522e-05,0.173908395436,1.28571428571429,0.111111111111,9,NO,train,0
11.0.2.18-11.0.2.28,62,62,3,0.00313694734767,0.0164456890149,284.821965898,0.246238716148,1994,SHA,train,1
222.95.50.105-133.136.15.231,400,400,1,0.00103193088094,0.0372916847092,80.2857142857143,0.0213523131673,562,NO,train,0
3.0.3.17-3.0.3.27,13,13,1,0.0124458284624,0.0697113375094,24.3993316625,0.204678362573,171,JIN,train,1
123.93.224.16-133.99.114.91,6,6,2,3.4599730859e-06,0.315577514236,1.0,0.142857142857,7,NO,train,0
125.80.211.244-133.99.112.196,2,2,2,0.000132900315208,0.5,0.428571428571429,0.333333333333,3,NO,train,0
12.0.1.12-12.0.1.22,23,2,2,0.0111959884747,0.0543653779118,435.813737885,0.30383480826,3051,BER,train,1
203.188.178.79-121.216.64.78,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
121.216.101.211-203.188.178.79,8,8,1,0.000103765379154,0.104028780963,1.28571428571429,0.111111111111,9,NO,train,0
218.131.229.221-133.99.79.216,2,2,2,6.29142545e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
116.31.116.89-202.203.225.55,55,55,2,9.91691811129e-05,0.136599770503,8.57142857142857,0.0666666666667,60,NO,train,0
113.17.203.49-203.188.179.171,3,3,2,0.044167204754,0.5,0.571428571428571,0.25,4,NO,train,0
203.188.178.79-123.59.119.10,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
101.44.246.99-163.18.162.51,2,2,2,0.000130758171969,0.5,0.428571428571429,0.333333333333,3,NO,train,0
49.100.32.96-163.18.80.149,31,1,2,0.00532908228322,0.075048919986,12.7142857142857,0.550561797753,89,NO,train,0
77.43.209.123-202.25.33.122,9,9,1,2.24423129093e-05,0.282861489895,1.42857142857143,0.1,10,NO,train,0
203.188.178.221-116.31.116.89,25,25,2,6.48507139693e-05,0.099386777281,4.0,0.0714285714286,28,NO,train,0
163.18.128.199-195.52.216.196,3,3,2,1.56811258939e-05,0.416663853147,0.571428571428571,0.25,4,NO,train,0
59.54.43.138-133.136.230.133,7,7,2,1.46969423247e-05,0.276767679197,1.14285714285714,125.0,8,NO,train,0
61.163.85.69-133.99.112.196,2,2,2,0.000132017549912,0.5,0.428571428571429,0.333333333333,3,NO,train,0
119.140.161.49-150.187.41.1,3,3,2,3.0213004974e-05,0.389966372868,0.571428571428571,0.25,4,NO,train,0
183.159.57.117-163.18.9.165,3,3,2,0.000274626504833,0.326369562824,0.571428571428571,0.25,4,NO,train,0
85.23.232.63-150.187.123.196,2,2,2,0.000140312334199,0.5,0.428571428571429,0.333333333333,3,NO,train,0
119.125.85.61-150.187.40.235,4,4,1,7.8544882833e-05,0.296594546602,0.714285714285714,0.2,5,NO,train,0
202.203.227.2-31.63.72.121,12,12,1,6.0809432545e-05,0.0980849468308,1.85714285714286,0.0769230769231,13,NO,train,0
203.188.178.79-120.151.40.210,4,4,2,0.00123791776161,0.25,0.714285714285714,0.2,5,NO,train,0
41.41.42.227-133.99.75.196,2,2,2,0.000325823641628,0.5,0.428571428571429,0.333333333333,3,NO,train,0
113.34.86.157-133.136.120.139,2,2,2,0.00013105995476,0.5,0.428571428571429,0.333333333333,3,NO,train,0
182.9.67.134-150.187.108.95,2,2,2,0.000129649329024,0.5,0.428571428571429,0.333333333333,3,NO,train,0
103.209.149.163-203.188.187.74,24,24,2,2.25395184019e-05,0.0866447610147,3.57142857142857,0.04,25,NO,train,0
163.18.146.224-162.2.156.126,10,10,1,1.25826612612e-05,0.131930295678,1.57142857142857,0.0909090909091,11,NO,train,0
113.196.118.99-133.99.114.58,3,3,2,0.000385319397275,0.25,0.571428571428571,0.25,4,NO,train,0
120.148.246.160-203.188.178.79,7,7,2,5.53761979478e-05,0.136784153386,1.14285714285714,125.0,8,NO,train,0
180.93.76.177-150.187.40.235,2,2,2,0.000132413338703,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.183.77-51.80.43.136,8,1,2,0.000753133456923,0.1567328462,2.85714285714286,0.5,20,NO,train,0
12.0.1.17-12.0.1.27,19,4,2,0.0112145379467,0.107810496807,126.966093524,0.237345331834,889,BER,train,1
202.203.227.2-84.237.217.85,10,10,2,3.3896811023e-05,0.222372478492,1.57142857142857,0.0909090909091,11,NO,train,0
122.186.124.173-203.188.216.128,3,3,2,4.6705245567e-06,0.25,0.571428571428571,0.25,4,NO,train,0
121.209.115.99-133.99.112.152,2,2,2,0.000130372201635,0.5,0.428571428571429,0.333333333333,3,NO,train,0
189.82.192.91-163.18.14.251,20,20,1,4.98860385273e-05,0.0822425340409,3.0,0.047619047619,21,NO,train,0
151.45.199.125-150.187.77.190,6,6,1,5.1827257558e-06,0.383355320438,1.0,0.142857142857,7,NO,train,0
121.216.98.167-203.188.178.79,5,5,2,7.0537156158e-06,0.215569200164,1.0,0.285714285714,7,NO,train,0
140.250.164.175-203.188.223.50,3,3,2,1.7761619417e-06,0.25,0.571428571428571,0.25,4,NO,train,0
113.243.197.156-133.99.112.196,2,2,2,0.000133346139814,0.5,0.428571428571429,0.333333333333,3,NO,train,0
54.9.182.43-203.188.178.155,38,38,2,0.000829654676054,0.0632068708707,10.1428571428571,0.112676056338,71,NO,train,0
59.79.188.97-202.198.29.103,15,15,1,2.19571880435e-05,0.174302043651,2.71428571428571,0.105263157895,19,NO,train,0
203.188.191.73-103.236.209.58,2,2,2,0.000215100023153,0.5,0.428571428571429,0.333333333333,3,NO,train,0
49.32.52.169-150.187.0.78,2,2,2,0.0567864061123,0.5,0.428571428571429,0.333333333333,3,NO,train,0
133.119.82.236-52.85.147.9,12,12,2,0.00243721440327,0.0921892665483,2.0,0.142857142857,14,NO,train,0
202.198.15.192-116.103.194.50,17,17,1,0.0248583570086,0.0232246699471,5.14285714285714,0.333333333333,36,NO,train,0
36.6.240.145-133.136.4.214,274,274,1,0.000503089762236,0.0592958905772,43.8571428571429,0.0130293159609,307,NO,train,0
203.188.191.82-190.23.72.1,2,2,2,0.000133525308292,0.5,0.428571428571429,0.333333333333,3,NO,train,0
183.171.130.174-163.18.121.112,2,2,2,3.2763638391e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
105.38.178.251-133.99.112.152,9,9,1,8.76719467107e-05,0.0829988692953,1.42857142857143,0.1,10,NO,train,0
193.202.23.127-203.188.178.61,7,7,2,6.3507573389e-06,0.160431202716,1.14285714285714,125.0,8,NO,train,0
115.58.85.35-150.187.204.158,4,4,1,8.6391912869e-06,0.322216698283,0.714285714285714,0.2,5,NO,train,0
58.107.76.193-150.187.41.1,5,5,2,0.0001041932122,0.200082559813,0.857142857142857,0.166666666667,6,NO,train,0
203.188.178.79-121.216.118.207,3,3,2,0.00409798806996,0.5,0.571428571428571,0.25,4,NO,train,0
103.117.251.189-163.18.146.134,3,3,2,1.41992541545e-05,0.416407734044,0.571428571428571,0.25,4,NO,train,0
203.188.184.129-173.191.234.155,6,6,2,0.121641713665,0.1,1.14285714285714,0.25,8,NO,train,0
